"accelRating","age","agilityRating","awareRating","bCVRating","bigHitTrait","birthDay","birthMonth","birthYear","blockShedRating","breakSackRating","breakTackleRating","cITRating","capHit","capReleaseNetSavings","capReleasePenalty","carryRating","catchRating","changeOfDirectionRating","clutchTrait","college","confRating","contractBonus","contractLength","contractSalary","contractYearsLeft","coverBallTrait","dLBullRushTrait","dLSpinTrait","dLSwimTrait","desiredBonus","desiredLength","desiredSalary","devTrait","draftPick","draftRound","dropOpenPassTrait","durabilityGrade","experiencePoints","feetInBoundsTrait","fightForYardsTrait","finesseMovesRating","firstName","forcePassTrait","hPCatchTrait","height","highMotorTrait","hitPowerRating","homeState","homeTown","impactBlockRating","injuryLength","injuryRating","injuryType","intangibleGrade","isActive","isFreeAgent","isOnIR","isOnPracticeSquad","jerseyNum","jukeMoveRating","jumpRating","kickAccRating","kickPowerRating","kickRetRating","lBStyleTrait","lastName","leadBlockRating","legacyScore","manCoverRating","passBlockFinesseRating","passBlockPowerRating","passBlockRating","penaltyTrait","physicalGrade","playActionRating","playBallTrait","playRecRating","playerBestOvr","playerSchemeOvr","portraitId","posCatchTrait","position","powerMovesRating","predictTrait","presentationId","pressRating","productionGrade","pursuitRating","qBStyleTrait","reSignStatus","releaseRating","rookieYear","rosterId","routeRunDeepRating","routeRunMedRating","routeRunShortRating","runBlockFinesseRating","runBlockPowerRating","runBlockRating","runStyle","scheme","sensePressureTrait","sizeGrade","skillPoints","specCatchRating","speedRating","spinMoveRating","staminaRating","stiffArmRating","strengthRating","stripBallTrait","tackleRating","teamId","teamSchemeOvr","throwAccDeepRating","throwAccMidRating","throwAccRating","throwAccShortRating","throwAwayTrait","throwOnRunRating","throwPowerRating","throwUnderPressureRating","tightSpiralTrait","toughRating","truckRating","weight","yACCatchTrait","yearsPro","zoneCoverRating","id","team","signatureSlotList"
91,28,93,81,66,0,27,3,1993,62,13,53,29,2500000,2150000,1400000,58,63,94,0,"Tennessee",50,1400000,4,8600000,4,2,0,0,0,0,0,0,1,23,16,0,0,11791,0,0,39,"Justin",2,0,71,1,45,9,"Brunswick",45,0,89,97,79,true,false,false,false,27,75,88,18,19,73,1,"Coleman",15,250,79,30,35,35,1,89,6,1,83,79,79,7434,0,"CB",31,0,2848,78,0,83,0,11,15,2014,553124323,10,14,24,35,35,35,8,11,1,99,0,61,88,72,90,30,75,1,60,968359976,79,6,6,15,6,0,6,32,12,0,77,33,190,0,6,77,"553124323","Chargers",
86,27,83,68,27,0,27,4,1994,69,12,16,27,1250000,1150000,200000,50,50,70,0,"Boise State",50,200000,2,2300000,2,3,0,1,1,0,0,0,0,12,29,0,0,2868,0,0,69,"Kamalei",2,0,75,1,79,10,"Honolulu",79,0,89,97,70,true,false,false,false,24,33,82,19,21,10,2,"Correa",19,0,53,44,43,45,1,81,6,1,66,70,70,7961,0,"LOLB",57,0,17717,50,0,82,0,11,18,2015,553124366,5,5,15,44,44,45,11,20,1,99,0,30,81,25,84,27,75,1,82,968359976,70,6,6,24,6,0,6,22,10,0,87,28,241,0,5,63,"553124366","Chargers",
84,25,80,72,49,0,14,8,1996,64,22,25,32,500000,500000,0,53,49,70,0,"Tenn-Chattanooga",50,0,1,500000,1,3,0,0,0,0,0,0,0,12,39,0,0,4249,0,0,51,"Tae",2,0,73,0,76,0,"Oxford",71,0,86,97,65,true,false,false,false,12,60,82,12,17,30,2,"Davis",17,0,50,45,45,45,1,79,10,1,73,65,65,9746,0,"MLB",57,0,13623,45,0,78,0,0,15,2017,553124460,5,5,15,45,45,45,3,20,1,95,0,45,80,52,82,45,74,0,79,968359976,65,12,17,55,22,0,15,21,14,0,75,43,224,0,3,58,"553124460","Chargers",
90,25,84,58,76,0,13,10,1995,54,16,68,65,1000000,950000,100000,65,69,82,0,"Florida",50,100000,2,1900000,2,3,0,0,0,0,0,0,0,23,34,0,0,2899,0,0,33,"Duke",2,0,70,1,71,8,"Cross City",58,6,88,61,68,false,false,false,false,20,79,86,10,12,65,1,"Dawson Jr",15,0,74,35,35,35,1,83,6,0,61,68,68,8865,0,"SS",26,0,13227,78,0,69,0,11,16,2017,553124470,10,15,20,35,35,35,8,15,1,75,0,61,90,71,91,34,61,0,68,968359976,68,6,6,15,6,0,6,18,12,0,83,28,198,0,3,72,"553124470","Chargers",
86,23,86,74,70,0,20,9,1997,56,12,53,69,1750000,1550000,600000,59,75,84,0,"Alabama",50,600000,3,4650000,3,2,0,0,0,0,0,0,0,12,23,0,0,4947,0,0,42,"Trevon",2,0,73,0,63,19,"Gaithersburg",56,0,86,97,71,true,false,false,false,1,72,91,20,20,78,2,"Diggs",16,5,71,35,35,35,0,87,6,2,71,72,72,250,0,"CB",30,0,21260,79,0,74,0,11,51,2019,553124497,48,52,57,35,35,42,13,15,1,97,0,73,90,65,92,49,69,0,63,968359976,71,6,6,35,6,0,6,35,10,0,80,41,195,0,1,73,"553124497","Chargers",
89,27,89,83,87,0,26,1,1994,26,20,81,53,2500000,2150000,1400000,87,68,89,0,"Alabama",50,1400000,4,8600000,4,4,0,0,0,0,0,0,1,23,14,0,0,3375,0,1,12,"Kenyan",2,0,73,1,21,9,"Powder Springs",54,0,84,97,83,true,false,false,false,23,89,83,20,21,84,1,"Drake",52,800,14,38,42,65,1,89,17,1,20,83,83,7984,0,"HB",11,0,17585,16,0,38,0,11,52,2015,553124531,53,61,66,16,20,31,2,3,1,94,0,51,91,84,89,79,65,0,33,968359976,83,20,27,21,26,0,22,26,11,0,79,64,211,0,5,19,"553124531","Chargers",
93,23,89,57,68,0,16,10,1997,43,31,45,52,500000,500000,0,62,56,88,0,"Kentucky",50,0,1,500000,1,3,0,0,0,0,0,0,0,23,46,0,0,210,0,0,38,"Brandin",2,0,70,0,47,23,"Southaven",39,0,87,97,62,true,false,false,false,26,74,95,16,21,65,1,"Echols",14,0,62,35,35,35,1,90,23,0,56,65,65,1358,0,"CB",29,0,21786,64,0,65,0,0,33,2021,553124560,37,40,45,35,35,35,3,15,1,99,0,55,93,64,88,32,52,0,55,968359976,62,12,14,35,19,0,21,32,13,0,85,33,175,0,0,68,"553124560","Chargers",
87,27,83,72,50,0,3,8,1994,61,12,35,49,1500000,1350000,450000,55,51,69,0,"Florida",50,450000,3,4050000,3,4,1,1,1,0,0,0,0,12,27,0,0,4270,0,0,78,"Dante",2,0,75,1,83,8,"St. Petersburg",82,0,84,97,73,true,false,false,false,56,45,79,22,21,10,2,"Fowler Jr",12,740,41,45,45,45,0,82,6,1,67,73,73,7120,0,"ROLB",68,0,2528,42,0,81,0,11,28,2014,553124695,4,8,15,45,45,45,3,14,1,99,0,44,84,52,84,45,73,0,76,968359976,73,6,6,25,6,0,6,25,16,0,77,55,255,0,6,45,"553124695","Chargers",
83,26,75,64,66,0,17,2,1995,29,16,65,77,500000,500000,0,77,79,66,0,"Wisconsin",50,0,1,500000,1,4,0,0,0,0,0,0,0,23,52,1,0,3315,1,1,10,"Troy",2,1,77,1,25,12,"Aurora",67,0,76,97,65,true,false,false,false,88,67,81,13,18,10,1,"Fumagalli",58,0,12,54,51,54,1,74,6,1,22,65,65,8896,1,"TE",10,0,13237,10,0,30,0,0,61,2017,553124725,60,65,67,57,53,57,3,6,1,97,0,79,78,60,79,67,68,0,20,968359976,65,6,10,22,15,0,10,27,15,0,86,69,247,0,3,17,"553124725","Chargers",
85,26,74,75,64,0,14,10,1994,21,75,53,20,8000000,6000000,10000000,60,24,72,0,"California",50,10000000,5,30000000,5,4,0,0,0,0,0,0,0,23,4,0,0,10699,0,0,9,"Jared",1,0,76,1,17,4,"Novato",21,0,90,97,75,true,false,false,false,16,53,68,20,21,11,1,"Goff",19,1600,12,18,14,17,1,86,88,1,21,77,77,8021,0,"QB",9,0,17540,9,0,28,0,11,19,2015,553124797,15,17,18,10,10,16,1,6,1,98,0,20,77,44,90,34,64,0,27,968359976,75,81,86,82,91,1,85,89,80,0,93,35,223,0,5,18,"553124797","Chargers",
92,26,81,61,70,0,15,3,1995,55,27,57,55,500000,500000,0,63,77,77,0,"Clemson",50,0,1,500000,1,2,0,0,0,0,0,0,0,23,48,0,0,5732,0,0,31,"T.J.",2,0,75,1,80,0,"Sylacauga",64,0,88,97,66,true,false,false,false,39,74,85,19,20,81,2,"Green",19,0,63,33,34,25,1,84,6,2,59,67,67,8026,0,"FS",25,0,17754,76,0,79,0,0,22,2016,553124843,10,12,22,33,34,17,1,11,1,99,0,60,92,64,90,46,63,0,72,968359976,66,6,6,25,6,0,6,26,10,0,77,52,215,0,4,66,"553124843","Chargers",
75,30,51,85,10,0,23,6,1991,20,12,5,15,1670000,1670000,0,40,40,48,0,"Florida",50,0,1,1670000,1,4,0,0,0,0,0,0,0,0,64,0,0,7520,0,0,10,"Jon",2,0,75,0,20,8,"St. Petersburg",76,0,77,97,65,true,false,false,false,77,10,68,25,25,10,1,"Halapio",76,185,12,71,74,73,1,80,6,1,15,69,69,6440,0,"C",10,0,2092,10,0,20,0,0,15,2013,553124875,5,5,15,68,73,69,5,6,1,92,0,15,58,10,85,30,85,0,39,968359976,65,6,6,30,6,0,6,30,10,0,91,25,315,0,7,15,"553124875","Chargers",
70,27,51,84,10,0,21,8,1994,40,12,5,15,500000,500000,0,45,42,40,0,"Florida State",50,0,1,500000,1,4,0,0,0,0,0,0,0,23,50,0,0,5489,0,0,10,"Bobby",2,0,77,0,20,8,"Lauderhill",75,0,93,97,62,true,false,false,false,68,10,68,21,25,15,1,"Hart",72,13,12,69,71,70,1,79,6,1,10,65,65,7492,0,"RT",10,0,2658,10,0,39,0,0,15,2014,553124940,5,5,15,73,70,71,5,4,1,99,0,15,50,10,75,10,84,0,40,968359976,62,6,6,32,6,0,6,35,11,0,80,25,310,0,6,12,"553124940","Chargers",
90,31,94,85,92,0,14,11,1989,35,24,80,85,2000000,1750000,750000,70,86,88,1,"FIU",50,750000,3,5250000,3,4,0,0,0,0,0,0,1,23,22,0,0,27200,1,0,10,"T.Y.",2,0,70,1,15,8,"Miami Springs",43,0,89,97,81,true,false,false,false,4,92,85,14,15,84,1,"Hilton",23,4600,12,10,14,33,1,87,6,1,22,83,83,5235,1,"WR",10,0,11276,15,0,37,0,11,81,2011,553125019,85,84,85,30,37,49,3,3,1,79,0,85,91,86,86,56,46,0,20,968359976,81,6,10,18,15,0,10,22,23,0,78,31,183,1,9,22,"553125019","Chargers",
90,29,92,99,94,0,6,6,1992,45,22,86,99,10000000,7500000,12500000,72,99,88,1,"Clemson",50,12500000,5,37500000,5,4,0,0,0,0,0,0,3,12,3,0,0,930,1,1,32,"DeAndre",2,1,73,1,35,39,"Central",49,0,97,97,97,true,false,false,false,10,91,99,20,20,72,1,"Hopkins",29,10000,32,25,27,44,1,91,15,2,28,98,98,5873,1,"WR",30,0,506,40,0,30,0,11,98,2012,553125053,92,96,97,35,37,54,8,4,1,91,0,99,90,83,98,81,78,0,52,968359976,97,10,10,30,15,0,15,35,23,0,97,59,212,1,8,35,"553125053","Chargers","[{""isEmpty"":false,""locked"":false,""ovrThreshold"":0,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":""Make 20+ yard catches"",""signatureDeactivationDescription"":""Consecutive passes not targeted"",""signatureDescription"":""Aggressive receivers overpower defenders and attack the football. When they enter the zone, this ability increases their success rate on aggressive catches against single coverage."",""signatureLogoId"":1103,""signatureTitle"":""Double Me"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Receivers with this ability catch more consistently while catching passes less than 10 yards from the LoS; inside the numbers."",""signatureLogoId"":1345,""signatureTitle"":""Short In Elite"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":85,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""When in the red zone, receivers with this ability have a better chance to win contested catches against single coverage."",""signatureLogoId"":1180,""signatureTitle"":""Red Zone Threat"",""startActivated"":false,""unlockRequirement"":""""}}]"
77,36,62,60,10,0,16,7,1985,14,16,9,10,1020000,1020000,0,35,31,49,0,"Cincinnati",50,0,1,1020000,1,4,0,0,0,0,0,0,0,0,64,0,0,2373,0,0,15,"Kevin",2,0,73,0,12,34,"Cincinnati",20,0,95,97,66,true,false,false,false,19,10,39,71,90,10,1,"Huber",14,800,12,13,15,19,1,90,20,1,19,70,70,1555,0,"P",15,0,20261,10,0,20,0,0,12,2008,553125071,10,10,10,10,15,22,5,3,1,99,0,12,67,10,90,10,55,0,22,968359976,66,25,30,40,30,0,20,42,15,0,50,10,211,0,12,31,"553125071","Chargers",
86,28,84,68,75,0,15,6,1993,22,61,68,10,1750000,1550000,600000,56,40,84,0,"UCLA",50,600000,3,4650000,3,4,0,0,0,0,0,0,0,23,24,0,0,159,0,0,5,"Brett",0,0,75,0,10,2,"Chandler",22,0,90,97,63,true,false,false,false,5,72,84,21,21,5,1,"Hundley",12,0,9,11,11,10,1,86,77,1,12,63,63,7178,0,"QB",5,0,1159,5,0,35,0,11,15,2014,553125090,12,14,15,11,11,12,1,0,4,98,1,20,83,65,68,55,63,0,22,968359976,63,76,75,77,81,0,73,86,76,1,78,55,226,0,6,12,"553125090","Chargers",
74,30,61,88,11,0,12,7,1991,35,12,5,10,2250000,1950000,900000,30,44,50,0,"Mississippi State",50,900000,3,5850000,3,4,0,0,0,0,0,0,0,12,19,0,0,24385,0,0,10,"Gabe",2,0,75,1,25,23,"Liberty",87,0,92,97,77,true,false,false,false,54,10,72,20,22,10,1,"Jackson",87,3500,12,78,80,79,1,87,6,1,10,80,80,6461,0,"RG",10,0,10875,10,0,19,0,11,12,2013,553125143,5,5,10,75,82,79,5,4,1,92,0,12,53,10,82,25,92,0,35,968359976,77,6,6,11,6,0,6,19,16,0,77,33,335,0,7,12,"553125143","Chargers",
87,27,74,80,60,0,16,7,1994,35,11,55,76,1250000,1150000,200000,77,83,73,0,"Oklahoma State",50,200000,2,2300000,2,4,0,0,0,0,0,0,0,23,30,0,0,9514,0,1,17,"Blake",2,1,77,1,35,35,"Oklahoma City",66,0,88,97,73,true,false,false,false,89,69,83,19,21,18,1,"Jarwin",51,0,14,61,64,65,1,76,20,1,20,73,73,9209,0,"TE",17,0,12796,17,0,44,0,11,70,2016,553125172,62,66,69,62,56,62,12,5,1,99,0,81,83,57,83,62,71,0,38,968359976,73,15,20,29,25,0,25,30,10,0,87,69,260,1,4,21,"553125172","Chargers",
86,31,75,93,60,0,8,5,1990,56,39,30,65,6000000,4500000,7500000,67,62,60,1,"Oklahoma",50,7500000,5,22500000,5,4,0,0,0,0,0,0,2,12,5,0,0,18523,0,0,60,"Lane",2,0,78,1,60,42,"Groveton",91,1,85,54,87,false,false,false,false,65,54,82,22,25,10,1,"Johnson",90,9500,12,87,89,88,1,88,39,1,29,88,88,5902,0,"RT",53,0,927,10,0,55,0,11,45,2012,553125222,25,33,43,88,89,89,1,4,1,99,0,64,78,50,90,55,88,0,60,968359976,87,50,54,56,59,0,52,65,41,0,89,65,317,0,8,20,"553125222","Chargers","[{""isEmpty"":false,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Blockers with this ability will frequently attempt and win impact blocks against linebackers and defensive backs when playing as a lineman or fullback."",""signatureLogoId"":1233,""signatureTitle"":""Nasty Streak"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":80,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Blockers with this ability gain blocker resistance points as a faster rate."",""signatureLogoId"":1328,""signatureTitle"":""Fool Me Once"",""startActivated"":false,""unlockRequirement"":""""}}]"
90,23,88,70,60,0,2,4,1998,59,12,46,52,2000000,1750000,750000,60,64,85,0,"Texas",50,750000,3,5250000,3,2,0,0,0,0,0,0,0,23,20,0,0,3126,0,0,46,"Brandon",2,0,71,1,82,42,"Nacogdoches",60,0,82,97,70,true,false,false,false,29,71,88,20,20,45,2,"Jones",19,75,67,35,35,35,1,85,15,2,66,70,70,404,0,"SS",39,0,21267,71,0,78,0,11,20,2019,553125245,10,13,15,35,35,40,1,11,1,90,0,63,89,62,88,47,58,0,65,968359976,70,10,10,30,15,0,15,25,20,0,93,20,191,0,1,71,"553125245","Chargers",
94,27,85,80,60,0,20,9,1993,59,15,55,60,3000000,2500000,2000000,60,68,89,0,"Auburn",50,2000000,4,10000000,4,3,0,0,0,0,0,0,1,23,10,0,0,11835,0,0,41,"Jonathan",2,0,70,1,67,9,"Carrollton",44,0,84,97,81,true,false,false,false,31,68,86,17,18,60,1,"Jones",14,800,84,34,33,33,2,90,6,1,83,83,83,8085,0,"CB",35,0,17711,79,0,77,0,11,27,2015,553125264,11,16,26,34,33,34,8,12,1,99,0,71,93,65,84,29,63,1,59,968359976,81,6,6,26,6,0,6,27,12,0,73,28,190,0,5,81,"553125264","Chargers",
88,28,89,79,77,0,5,6,1993,55,13,69,74,2250000,1950000,900000,73,78,88,0,"San Diego State",50,900000,3,5850000,3,3,0,0,0,0,0,0,1,23,18,0,0,6632,0,0,34,"Damontae",2,0,71,1,80,4,"San Bernardino",52,0,88,97,77,true,false,false,false,35,76,82,25,30,76,1,"Kazee",11,500,71,35,35,35,2,84,6,1,77,77,77,8618,0,"FS",26,0,12594,72,0,79,0,11,24,2016,553125306,13,18,28,35,35,35,8,12,1,90,0,77,87,64,94,37,68,1,71,968359976,77,6,6,19,6,0,6,22,14,0,82,27,174,0,4,76,"553125306","Chargers",
82,25,77,54,73,0,3,1,1996,28,73,67,18,500000,500000,0,55,43,68,0,"Notre Dame",50,0,1,500000,1,4,0,0,0,0,0,0,0,12,41,0,0,1081,0,1,10,"DeShone",0,0,76,1,37,34,"Toledo",20,0,93,97,58,true,false,false,false,14,68,75,19,26,24,1,"Kizer",15,1,12,15,15,16,1,86,79,1,24,58,58,8623,0,"QB",10,0,12554,10,0,40,0,0,18,2016,553125350,11,12,22,12,12,28,1,3,4,99,0,24,77,66,75,61,71,0,33,968359976,58,74,70,82,76,0,70,88,71,1,94,57,235,0,4,13,"553125350","Chargers",
88,27,86,73,65,0,25,7,1994,54,12,62,54,1500000,1350000,450000,63,68,89,0,"FAU",50,450000,3,4050000,3,4,0,0,0,0,0,0,0,23,26,0,0,9949,0,0,33,"Cre'Von",2,0,70,1,71,8,"Belle Glade",45,0,86,97,73,true,false,false,false,41,72,84,15,18,77,1,"LeBlanc",15,25,73,35,35,21,1,85,6,2,76,73,73,8368,0,"CB",30,0,12436,70,0,74,0,11,38,2015,553125409,9,16,26,35,35,18,3,12,1,99,0,62,86,74,88,42,69,0,67,968359976,73,6,6,21,6,0,6,22,14,0,77,37,190,0,5,75,"553125409","Chargers",
80,23,66,52,23,0,16,8,1998,15,14,16,10,810000,810000,0,31,27,52,0,"Michigan",50,0,1,810000,1,4,0,0,0,0,0,0,0,0,64,0,0,0,0,0,10,"Quinn",2,0,73,0,12,21,"Rockford",10,0,78,97,62,true,false,false,false,3,32,55,68,95,10,1,"Nordin",10,0,12,10,10,16,1,95,16,1,18,68,68,0,0,"K",10,0,21860,10,0,19,2,0,12,2021,553125462,10,10,10,10,10,24,5,0,1,99,0,12,73,24,84,10,53,0,22,968359976,62,20,23,22,28,0,22,31,17,0,63,25,189,0,0,12,"553125462","Chargers",
87,24,86,74,46,0,12,10,1996,72,12,22,44,2000000,1750000,750000,65,61,75,0,"West Virginia",50,750000,3,5250000,3,3,0,0,1,0,0,0,0,12,21,0,0,739,0,0,64,"David",2,0,71,1,87,34,"Cincinnati",87,0,82,97,69,true,false,false,false,51,45,77,20,20,10,2,"Long Jr",20,0,54,45,45,45,1,83,6,1,77,70,70,9556,0,"MLB",54,0,20441,51,0,83,0,11,25,2018,553125466,5,5,15,45,45,45,3,15,1,85,0,45,84,55,91,45,70,0,77,968359976,69,6,6,30,6,0,6,25,10,0,85,55,227,0,2,60,"553125466","Chargers",
91,24,89,58,75,0,8,7,1997,21,26,74,54,500000,500000,0,85,67,83,0,"Stanford",50,0,1,500000,1,3,0,0,0,0,0,0,0,23,42,0,0,2720,0,1,10,"Bryce",2,0,69,1,19,32,"Wake Forest",36,0,78,97,68,true,false,false,false,33,83,81,12,15,76,1,"Love",33,0,13,28,28,49,1,88,13,1,17,68,68,9557,0,"HB",10,0,20336,10,0,32,2,0,54,2018,553125479,46,57,63,17,15,27,8,2,0,96,0,50,92,76,82,72,65,0,28,968359976,68,14,19,30,23,0,16,27,12,0,81,60,205,0,2,14,"553125479","Chargers",
89,25,84,63,76,0,21,3,1996,30,22,66,78,500000,500000,0,74,81,84,0,"Tennessee",50,0,1,500000,1,4,0,0,0,0,0,0,0,23,44,0,0,2728,1,1,10,"Josh",2,1,75,1,30,41,"Gallatin",51,0,89,97,62,true,false,false,false,83,75,80,16,18,70,1,"Malone",31,0,15,34,30,48,1,85,15,1,18,67,67,8649,0,"WR",10,0,12681,10,0,36,0,0,69,2015,553125516,72,71,70,24,29,48,11,6,1,88,0,83,91,71,78,53,61,0,28,968359976,62,14,18,29,24,0,24,28,18,0,79,32,208,1,5,26,"553125516","Chargers",
84,22,85,61,51,0,6,10,1998,49,17,41,57,500000,500000,0,62,68,83,0,"Northwestern",50,0,1,500000,1,2,0,0,0,0,0,0,0,12,51,0,0,210,0,0,37,"JR",2,0,73,0,64,9,"College Park",54,0,89,97,60,true,false,false,false,32,63,85,12,17,45,2,"Pace",17,0,61,35,35,35,1,79,6,2,64,62,62,0,0,"SS",33,0,21797,62,0,70,0,0,17,2021,553125867,10,11,21,35,35,35,3,11,1,98,0,66,82,52,87,38,58,0,58,968359976,60,6,6,18,6,0,6,30,12,0,68,40,205,0,0,71,"553125867","Chargers",
89,22,85,69,32,0,28,5,1999,72,11,16,21,2750000,2350000,1600000,39,39,77,0,"Miami",50,1600000,4,9400000,4,4,1,1,1,0,0,0,1,23,12,0,0,737,0,0,74,"Jaelan",2,0,77,1,76,4,"Redlands",80,0,80,97,72,true,false,false,false,15,35,87,14,19,10,2,"Phillips",13,0,39,45,45,45,1,85,6,1,69,72,72,1028,0,"ROLB",70,0,21512,27,0,80,2,11,23,2021,553125930,12,16,22,45,45,45,13,12,0,99,0,21,86,31,72,32,80,0,76,968359976,72,6,6,19,6,0,6,18,15,0,76,30,260,0,0,49,"553125930","Chargers",
85,27,69,74,29,0,22,1,1994,69,12,17,10,500000,500000,0,45,38,54,0,"Arkansas",50,0,1,500000,1,3,0,0,1,0,0,0,0,12,47,0,0,7187,0,0,75,"Darius",2,0,73,1,81,0,"Mobile",82,0,89,97,67,true,false,false,false,96,25,76,20,20,10,0,"Philon",32,0,25,45,45,45,1,78,6,1,72,69,69,7280,0,"DT",60,0,2621,35,0,80,0,0,12,2016,553125936,2,3,10,45,45,45,5,20,1,90,0,15,72,25,74,51,79,0,78,968359976,67,6,6,32,6,0,6,35,10,0,82,44,286,0,4,40,"553125936","Chargers",
82,24,66,69,10,0,5,9,1996,40,12,5,35,500000,500000,0,42,47,54,0,"Sioux Falls",50,0,1,500000,1,4,0,0,0,0,0,0,0,12,55,0,0,2472,0,0,30,"Trey",2,0,78,0,35,22,"Apple Valley",78,0,88,97,62,true,false,false,false,79,10,81,11,21,10,1,"Pipkins III",80,0,12,68,66,67,1,80,6,1,24,62,62,9598,0,"LT",40,0,20678,10,0,35,0,0,37,2018,553125949,15,20,27,69,66,68,15,3,1,99,0,32,68,10,76,10,82,0,40,968359976,62,6,6,25,6,0,6,16,13,0,85,21,304,0,2,12,"553125949","Chargers",
88,25,87,83,82,0,25,12,1995,46,28,69,81,2250000,1950000,900000,76,91,88,0,"Clemson",50,900000,3,5850000,3,4,0,0,0,0,0,0,1,12,17,0,0,8329,1,1,21,"Hunter",0,1,70,1,41,39,"Myrtle Beach",51,0,86,97,75,true,false,false,false,13,82,84,34,42,83,1,"Renfrow",26,55,35,17,19,35,1,84,26,1,31,77,77,9610,1,"WR",16,0,20356,34,0,50,1,11,65,2018,553126038,76,81,84,22,17,44,6,3,3,79,0,85,86,74,89,50,61,0,44,968359976,75,28,35,27,41,0,36,44,28,1,79,41,185,1,2,38,"553126038","Chargers",
76,26,61,90,20,0,13,7,1995,36,12,10,18,3000000,2500000,2000000,34,31,57,0,"Kansas State",50,2000000,4,10000000,4,4,1,0,0,0,0,0,1,23,8,0,0,11545,0,0,24,"Dalton",2,0,77,1,41,5,"Wiggins",85,0,85,97,81,true,false,false,false,66,19,71,12,18,10,1,"Risner",87,900,12,77,81,79,1,84,6,1,29,81,81,9612,0,"LG",31,0,20361,10,0,42,0,11,15,2018,553126064,5,6,15,78,83,81,5,4,1,99,0,16,62,17,82,23,87,0,44,968359976,81,6,6,24,6,0,6,26,10,0,90,27,312,0,2,12,"553126064","Chargers",
82,26,69,60,25,0,22,4,1995,69,12,18,19,500000,500000,0,28,36,55,0,"Notre Dame",50,0,1,500000,1,3,1,0,0,0,0,0,0,12,45,0,0,3687,0,0,56,"Isaac",2,0,76,1,82,9,"McDonough",86,0,94,97,68,true,false,false,false,94,23,77,21,22,10,0,"Rochell",16,0,23,45,45,45,1,79,9,1,57,68,68,8707,0,"RE",72,0,12683,26,0,78,0,0,12,2016,553126093,3,7,14,45,45,45,13,20,1,97,0,15,75,17,78,32,88,0,81,968359976,68,9,12,30,17,0,9,24,10,0,94,36,280,0,4,34,"553126093","Chargers",
87,21,79,65,67,0,12,1,2000,62,45,54,57,750000,700000,100000,64,63,77,0,"Auburn",50,100000,2,1400000,2,2,0,0,0,0,0,0,0,12,37,0,0,385,0,0,49,"Jamien",2,0,74,0,85,8,"Jensen Beach",62,0,91,97,64,true,false,false,false,44,68,86,20,25,45,0,"Sherwood",29,0,66,35,35,35,1,80,28,0,69,64,64,1587,0,"MLB",50,0,21924,74,0,79,0,11,34,2021,553126209,29,31,35,35,35,35,3,11,1,99,0,60,82,61,88,57,65,0,78,968359976,64,29,33,30,37,0,32,43,29,0,87,55,216,0,0,62,"553126209","Chargers",
86,23,75,75,76,0,9,8,1998,34,20,67,80,2750000,2350000,1600000,77,84,76,0,"Alabama",50,1600000,4,9400000,4,4,0,0,0,0,0,0,1,12,13,0,0,3469,1,1,10,"Irv",2,0,74,1,22,17,"New Orleans",69,0,93,97,75,true,false,false,false,84,69,79,12,18,41,1,"Smith Jr",60,0,12,58,54,58,1,77,10,1,16,75,75,9633,1,"TE",10,0,20519,12,0,36,2,11,69,2018,553126251,63,67,71,64,60,64,1,3,1,61,0,78,86,68,87,74,71,0,34,968359976,75,10,15,20,20,0,10,23,17,0,87,73,242,1,2,14,"553126251","Chargers",
